YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 04 19 03 00 234  3.6  5.0  0.92 10.00  7.53 999 1018.0   9.7   7.1   2.7 99.0 99.00
2005 04 19 04 00 243  4.8  5.6  0.80 10.00  7.27 999 1018.1   9.5   7.1   2.6 99.0 99.00
2005 04 19 05 00 241  4.3  5.9  0.71 10.00  7.77 999 1018.4   9.1   7.1   2.7 99.0 99.00
2005 04 19 06 00 243  3.6  4.3  0.73 10.00  7.96 999 1018.7   9.0   7.0   3.1 99.0 99.00
2005 04 19 07 00 242  2.1  2.9  0.77 10.00  8.16 999 1018.4   8.0   6.7   4.2 99.0 99.00
2005 04 19 08 00 244  2.6  3.3  0.75 10.00  7.95 999 1018.1   7.8   6.7   4.2 99.0 99.00
2005 04 19 09 00 224  2.4  3.0  0.78  9.09  7.96 999 1018.0   7.4   6.7   4.3 99.0 99.00
2005 04 19 10 00 229  2.3  2.9  0.65 10.00  7.62 999 1018.1   7.1   6.7   4.4 99.0 99.00
2005 04 19 11 00 248  2.5  3.3  0.61 10.00  7.96 999 1018.6   7.5   6.6   3.8 99.0 99.00
2005 04 19 12 00 244  1.8  2.3  0.57 10.00  8.00 999 1018.8   7.5   6.6   4.4 99.0 99.00
2005 04 19 13 00 184  0.6  0.8  0.62  9.09  7.88 999 1018.1   7.9   6.7   3.1 99.0 99.00
2005 04 19 14 00  95  0.4  0.7  0.59 10.00  7.88 999 1018.1   8.7   7.3   4.9 99.0 99.00
2005 04 19 15 00  80  1.1  1.4  0.52  9.09  7.90 999 1018.1   9.5   8.2   5.5 99.0 99.00
2005 04 19 16 00  72  1.6  1.8  0.47 10.00  7.52 999 1017.9   9.8   9.0   7.0 99.0 99.00
2005 04 19 17 00  96  2.6  3.0  0.53  9.09  8.12 999 1017.2   9.7   9.0   7.8 99.0 99.00
2005 04 19 18 00 113  5.0  5.7  0.62  9.09  8.36 999 1015.8  10.5   8.7   4.8 99.0 99.00
2005 04 19 19 00 107  4.8  5.3  0.53  9.09  7.95 999 1014.8  10.5   8.3   5.7 99.0 99.00
2005 04 19 20 00 114  6.0  6.8  0.65  9.09  7.30 999 1013.4  11.0   7.9   5.9 99.0 99.00
2005 04 19 21 00 119  6.6  7.7  0.70  9.09  4.27 999 1012.6  11.3   7.8   5.0 99.0 99.00
2005 04 19 22 00 130  7.1  8.2  0.78  9.09  4.03 999 1011.9  11.5   7.5   5.2 99.0 99.00
2005 04 19 23 00 151  5.8  6.9  0.69  9.09  3.93 999 1011.4  11.3   7.5   6.3 99.0 99.00
2005 04 20 00 00 170  4.1  4.9  0.70  9.09  4.03 999 1011.2  12.1   7.4   6.6 99.0 99.00
2005 04 20 01 00 185  4.1  4.5  0.51  9.09  3.87 999 1011.7  11.4   7.1   6.0 99.0 99.00
2005 04 20 02 00 188  4.4  4.9  0.53  9.09  4.14 999 1011.7  11.8   7.1   6.2 99.0 99.00
2005 04 20 03 00 227  4.3  4.7  0.46  9.09  4.08 999 1011.7  11.8   7.1   6.5 99.0 99.00
2005 04 20 04 00 223  5.0  5.6  0.47  9.09  3.97 999 1011.2  11.9   7.1   6.3 99.0 99.00
2005 04 20 05 00 220  5.2  5.6  0.42  9.09  4.29 999 1011.0  12.0   7.0   6.5 99.0 99.00
2005 04 20 06 00 217  3.6  3.9  0.38  9.09  4.24 999 1010.4  10.8   7.0   6.5 99.0 99.00
2005 04 20 07 00 239  4.1  4.6  0.37  8.33  4.81 999 1010.1  10.6   7.0   6.5 99.0 99.00
2005 04 20 08 00 228  4.9  5.5  0.35  8.33  4.60 999 1009.5  10.6   7.0   6.5 99.0 99.00
2005 04 20 09 00 228  5.3  5.9  0.40  8.33  4.02 999 1009.2  10.5   7.0   6.5 99.0 99.00
2005 04 20 10 00 220  3.6  4.1  0.40  8.33  4.33 999 1009.4  10.3   7.1   6.4 99.0 99.00
2005 04 20 11 00 222  5.7  6.2  0.36  7.69  3.84 999 1008.8  11.3   7.0   6.2 99.0 99.00
2005 04 20 12 00 228  5.1  5.6  0.40  8.33  3.68 999 1008.8  11.8   7.1   6.0 99.0 99.00
2005 04 20 13 00 254  3.9  4.2  0.37  8.33  3.79 999 1008.8  13.7   7.1   6.0 99.0 99.00
2005 04 20 14 00 250  4.6  5.8  0.33  8.33  3.72 999 1008.6  13.2   7.2   7.2 99.0 99.00
2005 04 20 15 00 244  5.0  5.5  0.30  8.33  3.68 999 1008.1  14.4   7.4   7.2 99.0 99.00
2005 04 20 16 00 223  2.9  3.3  0.24  9.09  4.13 999 1007.2  16.6   7.8   7.4 99.0 99.00
2005 04 20 17 00 243  3.0  3.3  0.23  9.09  4.48 999 1006.3  22.1   8.3   7.1 99.0 99.00
2005 04 20 18 00 266  5.1  6.1  0.20  8.33  4.99 999 1005.5  19.3   8.7   7.0 99.0 99.00
2005 04 20 19 00 262  4.3  5.0  0.23  8.33  4.73 999 1004.2  19.0   8.6   7.5 99.0 99.00
2005 04 20 20 00 254  4.8  5.4  0.31  7.69  3.46 999 1003.3  19.5   8.6   7.4 99.0 99.00
2005 04 20 21 00 205  5.4  6.7  0.22  8.33  3.93 999 1002.5  18.5   8.2   7.6 99.0 99.00
2005 04 20 22 00 195  7.2  8.4  0.53  3.33  3.19 999 1001.8  17.7   7.9   8.5 99.0 99.00
2005 04 20 23 00 205  7.7  8.7  0.73  3.57  3.34 999 1001.7  17.5   7.9   8.5 99.0 99.00
2005 04 21 00 00 194  7.1  8.0  0.67  3.45  3.38 999 1001.4  16.5   7.8   8.3 99.0 99.00
2005 04 21 01 00 215  6.8  7.5  0.60  3.70  3.36 999 1001.7  15.9   7.8   8.7 99.0 99.00
2005 04 21 02 00  24 10.5 12.7 99.00 99.00 99.00 999 1003.4  10.2   7.5   8.3 99.0 99.00
2005 04 21 03 00   4  7.8  9.7  1.13  4.00  3.58 999 1004.5   9.4   7.5   7.4 99.0 99.00
2005 04 21 04 00  10  7.5  8.6  1.01  4.00  3.68 999 1003.9   9.1   7.5   6.8 99.0 99.00
2005 04 21 05 00  24  4.6  5.3  0.91  4.76  3.82 999 1003.9   8.7   7.8   7.3 99.0 99.00
2005 04 21 06 00   4  6.0  7.7  0.90  5.00  3.94 999 1003.9   8.2   7.6   7.6 99.0 99.00
2005 04 21 07 00 360  9.4 11.8  0.97  4.76  3.71 999 1004.9   7.8   7.5   7.7 99.0 99.00
2005 04 21 08 00  12 12.7 15.8  1.31  4.76  3.82 999 1005.6   7.2   7.8   6.6 99.0 99.00
2005 04 21 09 00   8 12.0 14.5  1.64  5.26  4.17 999 1007.2   6.3   7.8   5.9 99.0 99.00
2005 04 21 10 00  10 12.7 15.4  1.92  5.56  4.43 999 1008.5   5.7   7.5   4.5 99.0 99.00
2005 04 21 11 00  12 10.5 12.6  1.99  6.25  4.72 999 1009.9   5.3   7.4   3.6 99.0 99.00
2005 04 21 12 00  14 10.2 12.0  1.98  6.25  4.79 999 1010.9   5.6   7.2   2.3 99.0 99.00
2005 04 21 13 00   7  7.1  8.3  1.93  6.67  4.97 999 1011.9   5.6   7.0   2.6 99.0 99.00
2005 04 21 14 00 353  5.6  6.5  2.00  7.14  5.45 999 1012.6   6.0   6.6   1.9 99.0 99.00
2005 04 21 15 00  10  5.4  6.3  1.80  7.14  5.30 999 1012.8   6.6   7.0   1.6 99.0 99.00
2005 04 21 16 00  52  5.2  6.1  1.52  7.14  5.33 999 1013.2   6.2   7.1   1.7 99.0 99.00
2005 04 21 17 00  95  3.9  4.6  1.56  7.14  5.58 999 1013.3   6.2   7.1   0.5 99.0 99.00
2005 04 21 18 00 109  5.0  5.8  1.44  7.14  5.72 999 1013.4   5.9   7.1  -0.3 99.0 99.00
2005 04 21 19 00 113  5.2  5.9  1.51  6.67  5.88 999 1013.4   5.9   7.1   0.0 99.0 99.00
2005 04 21 20 00 121  5.0  5.9  1.45  7.14  6.01 999 1013.4   5.9   7.2   0.7 99.0 99.00
2005 04 21 21 00 124  5.3  6.1  1.38  7.14  5.78 999 1013.5   6.3   7.4   1.8 99.0 99.00
2005 04 21 22 00 118  4.4  5.2  1.38  7.69  5.53 999 1014.1   6.4   7.2   1.6 99.0 99.00
2005 04 21 23 00 120  4.0  4.8  1.27  7.69  5.58 999 1014.2   6.6   7.1   1.7 99.0 99.00
2005 04 22 00 00 145  4.9  6.1  1.11  7.14  5.30 999 1014.8   6.7   7.1   3.2 99.0 99.00
2005 04 22 01 00 147  2.1  3.2  1.00  6.67  5.16 999 1015.7   7.5   7.1   2.8 99.0 99.00
2005 04 22 02 00 193  1.3  2.3  0.87  6.25  5.16 999 1016.3   7.9   7.1   3.6 99.0 99.00
2005 04 22 03 00 277  0.7  1.1  0.87  7.14  5.46 999 1016.5   8.5   7.0   3.1 99.0 99.00
2005 04 22 04 00 273  1.7  2.3  0.78  7.14  5.37 999 1016.6   7.9   6.7   2.2 99.0 99.00
2005 04 22 05 00 248  3.7  4.2  0.71  7.69  5.35 999 1017.2   6.7   6.7   4.5 99.0 99.00
2005 04 22 06 00 266  2.4  2.9  0.65  6.67  5.21 999 1017.2   6.6   6.7   4.6 99.0 99.00
2005 04 22 07 00 275  1.3  2.0  0.52  7.14  5.05 999 1017.2   6.6   6.7   5.1 99.0 99.00
2005 04 22 08 00 345  2.1  2.4  0.59  7.14  5.35 999 1017.2   6.7   6.6   1.8 99.0 99.00
2005 04 22 09 00 346  2.2  2.8  0.52  6.67  5.29 999 1017.4   6.6   6.6   1.7 99.0 99.00
2005 04 22 10 00 337  1.6  1.9  0.54  6.67  5.42 999 1018.0   6.2   6.6   1.6 99.0 99.00
2005 04 22 11 00 319  0.8  1.0  0.51  5.88  5.53 999 1018.7   6.6   6.6   1.2 99.0 99.00
2005 04 22 12 00  23  1.1  1.3  0.51  6.67  5.59 999 1018.7   6.7   6.6   1.5 99.0 99.00
2005 04 22 13 00  57  1.3  1.7  0.48  6.25  5.37 999 1018.4   6.6   6.7   1.7 99.0 99.00
2005 04 22 14 00  89  1.7  2.1  0.42  6.25  5.45 999 1018.6   6.7   7.4   1.9 99.0 99.00
2005 04 22 15 00 116  2.5  3.0  0.36  5.26  4.93 999 1018.1   7.1   7.4   0.6 99.0 99.00
2005 04 22 16 00 107  4.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2005 04 22 17 00  99  5.2  6.1  0.38  6.25  5.08 999 1017.1   7.1   7.4   2.4 99.0 99.00
2005 04 22 18 00  99  6.0  7.4  0.34  7.69  5.23 999 1015.9   7.2   7.2   3.7 99.0 99.00
2005 04 22 19 00 105  7.4  8.5  0.47  2.56  3.40 999 1014.8   7.9   7.1   3.9 99.0 99.00
2005 04 22 20 00 123  7.2  8.3  0.73  2.86  3.29 999 1013.6   8.9   7.1   5.2 99.0 99.00
2005 04 22 21 00 184  7.4  9.0  0.66  3.33  3.46 999 1013.3  11.1   7.1   2.5 99.0 99.00
2005 04 22 22 00 158  6.5  7.4  0.86  4.00  3.54 999 1013.4   9.9   7.1   3.3 99.0 99.00
2005 04 22 23 00 164  7.8  9.1  0.81  3.70  3.62 999 1013.5   9.5   7.1   2.7 99.0 99.00
2005 04 23 00 00 169  7.7  9.0  0.83  4.00  3.65 999 1013.6   9.0   7.0   0.4 99.0 99.00
2005 04 23 01 00 164  4.3  5.1  0.69  3.85  3.57 999 1014.2   8.2   6.7   1.5 99.0 99.00
2005 04 23 02 00 167  4.6  5.1  0.66  3.85  3.65 999 1014.1   8.2   6.7   1.8 99.0 99.00
2005 04 23 03 00 163  4.8  5.7  0.61  4.00  3.77 999 1014.0   7.6   6.7   2.5 99.0 99.00
2005 04 23 04 00 121  3.2  3.9  0.61  3.85  3.81 999 1013.3   6.7   6.7   3.3 99.0 99.00
2005 04 23 05 00  93  3.7  4.6  0.52  7.14  4.07 999 1012.7   7.0   6.7   5.2 99.0 99.00
2005 04 23 06 00 106  6.5  7.9  0.50  6.67  4.10 999 1011.2   7.1   6.7   4.7 99.0 99.00
2005 04 23 07 00  82  5.4  7.0  0.64  3.13  3.54 999 1010.1   6.7   6.7   4.9 99.0 99.00
2005 04 23 08 00  92  9.3 11.2  0.80  3.57  3.40 999 1008.2   6.2   6.7   5.8 99.0 99.00
2005 04 23 09 00  98  9.8 11.5  1.26  4.17  3.81 999 1007.8   6.4   6.7   6.2 99.0 99.00
2005 04 23 10 00 102  8.7 10.2  1.46  4.35  4.06 999 1007.3   6.6   6.7   6.5 99.0 99.00
2005 04 23 11 00 121  6.0  6.9  1.32  4.55  4.12 999 1007.5   7.4   6.7   7.3 99.0 99.00
2005 04 23 12 00 118  5.2  5.8  1.27  4.55  4.33 999 1007.2   7.4   6.6   7.3 99.0 99.00
2005 04 23 13 00 123  4.8  5.6  1.14  5.26  4.21 999 1007.0   7.8   6.7   7.7 99.0 99.00
2005 04 23 14 00 118  5.2  6.1  1.08  5.56  4.26 999 1006.5   7.9   6.7   7.8 99.0 99.00
2005 04 23 15 00 118  5.3  5.9  0.89  6.25  4.11 999 1006.3   8.2   7.0   8.1 99.0 99.00
2005 04 23 16 00 101  5.1  5.9  0.89  5.88  4.41 999 1005.6   9.0   7.0   8.9 99.0 99.00
2005 04 23 17 00 118  3.9  4.8  0.77  6.25  4.42 999 1005.0   9.3   7.1   9.2 99.0 99.00
2005 04 23 18 00 143  6.2  7.2  0.71  6.67  4.39 999 1004.7  11.3   7.1  11.2 99.0 99.00
2005 04 23 19 00 180 10.4 13.5  0.93  6.25  3.79 999 1004.0  14.9   7.0  12.3 99.0 99.00
2005 04 23 20 00 162  5.9  6.9  1.13  3.85  3.91 999 1004.1  12.7   7.0  11.0 99.0 99.00
2005 04 23 21 00 156  8.5 12.4  1.19  4.17  3.95 999 1004.0  13.9   7.0  12.3 99.0 99.00
2005 04 23 22 00 161  6.7  7.6  1.23  4.35  4.21 999 1004.2  12.5   7.0  11.4 99.0 99.00
2005 04 23 23 00 129  6.1  6.8  1.23  5.26  4.42 999 1004.0  10.1   7.0   9.7 99.0 99.00
2005 04 24 00 00 123  8.3  9.4  1.12  5.88  4.23 999 1003.9  10.2   7.0  10.0 99.0 99.00
2005 04 24 01 00 126  8.7  9.8  1.22  5.88  4.13 999 1004.0   9.9   7.0   9.8 99.0 99.00
2005 04 24 02 00 124  8.1  9.1  1.14  5.56  4.08 999 1003.9   9.6   7.1   9.5 99.0 99.00
2005 04 24 03 00 121  7.7  8.7  1.08  5.56  4.13 999 1003.4   9.4   7.1   9.3 99.0 99.00
2005 04 24 04 00 116  7.8  8.7  0.99  5.56  4.02 999 1003.0   9.7   7.1   9.6 99.0 99.00
2005 04 24 05 00 108  7.8  9.1  1.01  5.56  3.95 999 1001.8   9.5   7.1   9.4 99.0 99.00
2005 04 24 06 00 106  7.6  8.6  1.16  5.88  4.01 999 1000.9   9.7   7.1   9.6 99.0 99.00
2005 04 24 07 00 106  7.9  9.5  1.15  5.88  4.08 999 1000.1   9.8   7.1   9.5 99.0 99.00
2005 04 24 08 00 106  8.4  9.8  1.45  5.56  4.19 999  999.1   9.7   7.1   9.2 99.0 99.00
2005 04 24 09 00 117 10.3 12.0  1.56  5.26  4.30 999  997.9  10.4   7.1   9.4 99.0 99.00
2005 04 24 10 00 118  8.8 10.3  1.67  5.56  4.31 999  997.9  10.2   7.1   9.9 99.0 99.00
2005 04 24 11 00 125 10.6 12.1  1.90  5.56  4.52 999  997.7  10.2   7.1  10.0 99.0 99.00
2005 04 24 12 00 123  9.3 10.6  2.02  5.88  4.80 999  997.7   9.7   7.1   9.6 99.0 99.00
2005 04 24 13 00 124 10.4 12.5  1.78  5.88  4.59 999  997.2   9.7   7.0   9.6 99.0 99.00
2005 04 24 14 00 122  9.2 10.6  1.78  6.67  4.71 999  997.1   9.4   7.0   9.3 99.0 99.00
2005 04 24 15 00 117  9.1 10.7  1.68  5.88  4.59 999  996.6   9.4   7.0   9.3 99.0 99.00
2005 04 24 16 00 123  9.8 11.0  1.74  6.67  4.69 999  996.4   9.4   7.0   9.3 99.0 99.00
2005 04 24 17 00 128  7.3  8.4  1.56  6.67  4.78 999  996.6   9.0   7.0   8.9 99.0 99.00
2005 04 24 18 00 135  4.7  5.3  1.36  7.14  4.69 999  997.0   8.7   7.0   8.6 99.0 99.00
2005 04 24 19 00 127  6.6  8.0  1.25  7.69  4.84 999  997.0   8.9   7.0   8.7 99.0 99.00
2005 04 24 20 00 126  5.8  6.5  1.19  7.14  4.80 999  996.9   8.7   7.0   6.9 99.0 99.00
2005 04 24 21 00 139  4.6  5.9  1.28  7.14  4.88 999  997.2   9.4   7.0   6.0 99.0 99.00
2005 04 24 22 00 134  6.8  7.6  1.21  7.14  4.63 999  997.7   8.7   7.0   5.6 99.0 99.00
2005 04 24 23 00 147  6.0  6.9  1.24  7.14  4.77 999  998.1   8.6   7.0   5.3 99.0 99.00
2005 04 25 00 00 149  8.0  9.3  1.28  7.14  4.46 999  998.7   8.3   7.1   5.2 99.0 99.00
2005 04 25 01 00 136  7.3  8.9  1.22  6.67  4.35 999  999.2   7.5   7.0   5.1 99.0 99.00
2005 04 25 02 00 151  7.3  8.4  1.15  6.67  4.48 999  999.3   7.5   7.0   4.5 99.0 99.00
2005 04 25 03 00 153  1.7  2.3  1.08  6.67  4.77 999  997.7   7.0   6.7   5.5 99.0 99.00
2005 04 25 04 00 191  3.8  4.6  1.07  6.25  5.11 999  997.9   7.1   6.7   5.4 99.0 99.00
2005 04 25 05 00 195  4.4  5.5  0.98  6.25  5.42 999  997.9   6.7   6.9   4.7 99.0 99.00
2005 04 25 06 00 196  3.2  3.9  0.95  6.67  5.39 999  996.7   6.6   7.0   4.9 99.0 99.00
2005 04 25 07 00 249  5.1  8.8  0.85  6.67  5.58 999  995.3   6.8   7.0   4.6 99.0 99.00
2005 04 25 08 00 271  5.0  7.8  0.77  6.67  5.55 999  995.3   7.0   6.7   2.3 99.0 99.00
2005 04 25 09 00 248  8.3 10.2  0.87 10.00  3.64 999  995.5   5.5   6.7   4.3 99.0 99.00
2005 04 25 10 00 230  5.3  6.2  0.91  9.09  4.11 999  996.2   5.6   6.6   4.5 99.0 99.00
2005 04 25 11 00 192  4.9  5.9  0.72  9.09  5.81 999  996.4   5.6   6.6   4.7 99.0 99.00
2005 04 25 12 00 188  5.5  6.5  0.75  9.09  6.66 999  996.9   5.9   6.6   5.5 99.0 99.00
2005 04 25 13 00 229  8.3 10.9  0.79  8.33  5.15 999  996.5   7.4   6.7   4.9 99.0 99.00
2005 04 25 14 00 225  8.1 10.5  0.96  8.33  4.09 999  996.7   7.9   6.7   3.5 99.0 99.00
2005 04 25 15 00 221 11.3 15.4  1.00  3.45  3.65 999  997.0   8.0   7.0   1.5 99.0 99.00
2005 04 25 16 00 164  7.2  9.9  0.88  3.23  3.79 999  997.6   7.3   7.0   2.3 99.0 99.00
2005 04 25 17 00 194  9.2 11.2  0.91  2.78  3.51 999  997.4   7.5   7.0   1.8 99.0 99.00
2005 04 25 18 00 237  7.6  9.3  0.86  3.45  3.60 999  997.9   8.0   7.1   0.4 99.0 99.00
2005 04 25 19 00 242  9.4 11.6  1.07  3.23  3.38 999  998.5   8.3   7.1  -0.3 99.0 99.00
2005 04 25 20 00 239  8.0 10.3  1.14  3.57  3.80 999  999.4   8.5   7.1   0.8 99.0 99.00
2005 04 25 21 00 215  9.2 10.7  0.97  3.23  3.57 999 1000.3   8.7   7.1  -0.2 99.0 99.00
2005 04 25 22 00 214  7.1  8.5  1.01  8.33  4.02 999 1001.8   8.7   7.1   1.4 99.0 99.00
2005 04 26 00 00 187  7.3  9.0  1.22 10.00  4.59 999 1004.0   8.2   7.0   3.3 99.0 99.00
2005 04 26 01 00 185  6.8  7.9  1.05 10.00  4.36 999 1005.6   8.0   7.0   3.7 99.0 99.00
2005 04 26 02 00 190  6.5  8.0  0.97 10.00  4.52 999 1006.5   7.8   7.0   4.4 99.0 99.00
2005 04 26 03 00 190  6.0  6.9  0.89  8.33  4.47 999 1007.1   7.4   7.0   4.8 99.0 99.00
2005 04 26 04 00 193  5.5  6.2  0.80  7.69  4.47 999 1007.9   7.1   6.7   4.9 99.0 99.00
2005 04 26 05 00 203  5.2  5.9  0.66  7.69  4.57 999 1008.8   7.1   7.0   4.6 99.0 99.00
2005 04 26 06 00 219  6.1  7.0  0.63  7.69  4.09 999 1009.4   7.1   7.0   4.1 99.0 99.00
2005 04 26 07 00 222  6.4  7.2  0.56  7.69  3.55 999 1010.3   7.0   6.7   3.9 99.0 99.00
2005 04 26 08 00 225  5.8  7.0  0.58  9.09  4.11 999 1011.1   6.8   6.7   3.3 99.0 99.00
2005 04 26 09 00 222  5.8  6.7  0.55  9.09  4.46 999 1012.2   6.7   6.7   3.3 99.0 99.00
2005 04 26 10 00 211  5.3  6.1  0.60  7.69  5.21 999 1013.0   6.6   6.7   3.2 99.0 99.00
2005 04 26 11 00 230  4.1  5.2  0.58  7.69  4.94 999 1014.1   7.0   6.7   3.1 99.0 99.00
2005 04 26 12 00 233  3.3  4.1  0.54  7.14  5.34 999 1015.0   7.3   6.7   3.6 99.0 99.00
2005 04 26 13 00 136  1.7  2.2  0.66  8.33  6.16 999 1015.3   8.2   7.0   3.3 99.0 99.00
2005 04 26 14 00 131  4.5  5.2  0.61  6.67  5.90 999 1015.4   8.1   7.1   4.4 99.0 99.00
2005 04 26 15 00 125  5.0  5.7  0.58  6.67  5.82 999 1015.0   8.4   7.3   5.4 99.0 99.00
2005 04 26 16 00 133  5.4  6.2  0.58  7.69  5.38 999 1015.6   9.7   7.5   5.5 99.0 99.00
2005 04 26 17 00 191  3.2  4.0  0.54  7.14  4.40 999 1015.7  12.5   7.8   4.2 99.0 99.00
2005 04 26 18 00 194  7.7  9.4  0.60  2.50  3.42 999 1015.8  13.5   7.8   4.4 99.0 99.00
2005 04 26 19 00 196  8.4  9.6  0.76  3.03  3.35 999 1015.5  14.2   7.5   3.4 99.0 99.00
2005 04 26 20 00 144  4.5  5.6  0.74  2.70  3.39 999 1015.0  11.7   7.6   4.3 99.0 99.00
2005 04 26 21 00 195  6.2  7.0  0.80  2.86  3.42 999 1015.8  13.4   7.7   4.8 99.0 99.00
2005 04 26 22 00 204  5.3  7.0  0.84  3.85  3.53 999 1015.8  12.2   7.5   4.3 99.0 99.00
2005 04 26 23 00 172  5.3  6.4  0.85  3.57  3.56 999 1016.2  11.9   7.5   5.0 99.0 99.00
2005 04 27 00 00 168  5.5  6.1  0.82  8.33  3.72 999 1016.5  11.0   7.4   6.4 99.0 99.00
2005 04 27 01 00 149  5.0  5.6  0.76  7.69  4.18 999 1017.4   9.7   7.4   6.7 99.0 99.00
2005 04 27 02 00 142  4.8  5.4  0.70  7.69  4.43 999 1017.4   9.3   7.4   6.5 99.0 99.00
2005 04 27 03 00 148  4.3  5.1  0.61  7.69  5.10 999 1017.4   8.6   7.4   6.6 99.0 99.00
2005 04 27 04 00 129  5.5  6.1  0.64  7.69  5.07 999 1017.3   8.9   7.4   6.1 99.0 99.00
2005 04 27 05 00 122  5.4  6.3  0.71  7.69  4.46 999 1017.2   8.7   7.4   6.5 99.0 99.00
2005 04 27 06 00 119  5.7  6.5  0.73  7.14  4.43 999 1016.3   8.7   7.2   6.6 99.0 99.00
2005 04 27 07 00 116  7.8  9.2  0.72  7.14  4.36 999 1015.0   9.3   7.2   6.8 99.0 99.00
2005 04 27 08 00 126  7.9  9.4  0.83  3.13  3.74 999 1014.8   9.1   7.1   6.9 99.0 99.00
2005 04 27 09 00 122  7.4  8.5  0.95  3.23  3.77 999 1014.1   9.2   7.1   8.3 99.0 99.00
2005 04 27 10 00 136  6.0  6.8  0.88  3.85  3.87 999 1015.0   8.6   7.1   8.5 99.0 99.00
2005 04 27 11 00 123  7.6  8.9  0.94  4.55  3.89 999 1014.8   8.7   7.1   8.6 99.0 99.00
2005 04 27 12 00 124  7.8  8.9  0.91  4.00  3.76 999 1015.0   8.6   7.1   8.5 99.0 99.00
2005 04 27 13 00 117  7.7  9.3  1.19  4.55  3.94 999 1014.6   8.3   7.1   8.1 99.0 99.00
2005 04 27 14 00 113  7.3  8.7  1.24  4.55  3.99 999 1013.5   8.3   7.1   8.1 99.0 99.00
2005 04 27 15 00  95  7.9  9.3  1.49  5.26  4.39 999 1012.6   7.9   7.1   7.8 99.0 99.00
2005 04 27 16 00 102  8.0  9.2  1.55  5.26  4.46 999 1012.0   7.9   7.1   7.8 99.0 99.00
2005 04 27 17 00  92  8.3  9.5  1.70  6.25  4.65 999 1010.9   7.9   7.1   7.8 99.0 99.00
2005 04 27 18 00 101  7.9  9.4  1.77  6.25  4.69 999 1009.9   7.9   6.7   7.8 99.0 99.00
2005 04 27 19 00  97  9.1 10.8  1.64  6.25  4.72 999 1008.8   7.9   6.6   7.8 99.0 99.00
2005 04 27 20 00  92 10.7 12.7  1.87  6.25  4.95 999 1007.6   7.9   6.6   7.8 99.0 99.00
2005 04 27 21 00  96 10.8 12.8  2.10  6.67  5.11 999 1006.8   7.9   6.6   7.8 99.0 99.00
2005 04 27 22 00 100  9.6 11.2  1.93  5.88  4.90 999 1007.1   7.9   6.3   7.8 99.0 99.00
2005 04 27 23 00 109  7.6  9.0  1.88  8.33  5.07 999 1006.9   7.9   6.2   7.8 99.0 99.00
2005 04 28 00 00 118  7.7  8.9  1.87  7.69  5.27 999 1006.5   8.2   6.0   8.1 99.0 99.00
2005 04 28 01 00 122  7.0  8.3  2.05  7.69  5.32 999 1007.1   7.9   6.0   7.8 99.0 99.00
2005 04 28 02 00 117  6.5  7.3  2.05  7.69  5.60 999 1007.2   8.0   6.0   7.9 99.0 99.00
2005 04 28 03 00 105  5.7  6.7  2.35  8.33  6.07 999 1006.2   7.5   5.9   7.4 99.0 99.00
2005 04 28 04 00 122  3.4  4.1  2.22  7.69  5.98 999 1006.2   7.4   5.9   7.3 99.0 99.00
2005 04 28 05 00 140  1.9  2.6  1.97  7.69  5.91 999 1005.7   7.1   5.9   7.0 99.0 99.00
2005 04 28 06 00  85  2.1  3.2  2.03  8.33  6.05 999 1005.1   7.4   5.9   7.3 99.0 99.00
2005 04 28 07 00 304  3.7  4.8  1.75  7.69  5.92 999 1004.5   7.6   6.2   7.5 99.0 99.00
2005 04 28 08 00 325  6.7  8.1  1.59  7.69  6.10 999 1004.6   7.1   6.6   7.0 99.0 99.00
2005 04 28 09 00 339  7.9  9.4  1.30  8.33  5.49 999 1004.6   6.7   6.7   6.7 99.0 99.00
2005 04 28 10 00 321  6.3  7.4  1.44  8.33  5.53 999 1004.7   7.1   6.7   7.1 99.0 99.00
2005 04 28 11 00 312  6.2  7.4  1.52  8.33  5.59 999 1004.9   7.1   6.7   7.0 99.0 99.00
2005 04 28 12 00 328  6.3  7.9  1.51  7.69  5.35 999 1005.0   7.4   6.7   7.3 99.0 99.00
2005 04 28 13 00 306  5.7  6.7  1.61  7.69  5.51 999 1005.6   7.4   6.7   7.3 99.0 99.00
2005 04 28 14 00 317  4.5  5.3  1.72  8.33  5.90 999 1005.8   7.5   6.7   7.2 99.0 99.00
2005 04 28 15 00 306  5.2  6.2  2.01  8.33  6.12 999 1005.9   7.8   6.8   7.0 99.0 99.00
2005 04 28 16 00 294  3.1  4.1  2.09  7.69  6.15 999 1006.0   8.2   7.0   7.2 99.0 99.00
2005 04 28 17 00 301  2.2  3.2  2.19 10.00  6.55 999 1005.6   8.2   7.1   6.9 99.0 99.00
2005 04 28 18 00 308  1.2  2.3  2.31  9.09  6.79 999 1005.3   8.9   7.4   7.1 99.0 99.00
2005 04 28 19 00  61  0.7  1.5  2.09  9.09  6.95 999 1004.9   9.6   7.4   7.3 99.0 99.00
