"","X","Year","State","Commodity","Type","Production","Marketing","Measure","Domain","Chemi_family","Materials","Value"
"586",4568,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE = 55809",1700
"587",4569,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," OTHER","TOTAL",3586800
"588",4570,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","FERTILIZER",NA,"NITROGEN",10676000
"589",4571,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","FERTILIZER",NA,"PHOSPHATE",5745000
"590",4572,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","FERTILIZER",NA,"POTASH",10583000
"591",4573,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","FERTILIZER",NA,"SULFUR",2637000
"592",4574,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",0.213
"593",4581,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",0.358
"594",4582,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",1.878
"595",4585,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",0.022
"596",4586,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",0.32
"597",4588,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FENHEXAMID = 90209",0.59
"598",4589,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",0.214
"599",4590,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUOPYRAM = 80302",0.119
"600",4591,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD = 138009",0.17
"601",4595,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","MEFENOXAM = 113502",0.488
"602",4596,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL = 128857",0.104
"603",4597,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD = 90112",0.301
"604",4598,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT = 230000",0.044
"605",4599,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. = 73508",2.425
"606",4600,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PROPICONAZOLE = 122101",0.112
"607",4601,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",0.171
"608",4602,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRIMETHANIL = 288201",0.628
"609",4603,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","QUINOLINE = 55459",0.096
"610",4605,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","SULFUR = 77501",4.865
"611",4606,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TETRACONAZOLE = 120603",0.038
"612",4607,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",0.636
"613",4608,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIRAM = 79801",2.078
"614",4609,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN = 129112",0.114
"615",4610,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE = 128879",0.241
"616",4611,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","FLUMIOXAZIN = 129034",0.096
"617",4615,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","OXYFLUORFEN = 111601",0.353
"618",4616,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","PENDIMETHALIN = 108501",1.364
"619",4618,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ABAMECTIN = 122804",0.019
"620",4619,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACEQUINOCYL = 6329",0.297
"621",4620,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACETAMIPRID = 99050",0.118
"622",4621,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","AZADIRACHTIN = 121701",0.032
"623",4622,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENAZATE = 586",0.49
"624",4623,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENTHRIN = 128825",0.098
"625",4631,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE = 90100",0.071
"626",4635,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN= 138831",0.179
"627",4640,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPROPATHRIN = 127901",0.286
"628",4641,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPYROXIMATE = 129131",0.105
"629",4642,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FLONICAMID = 128016",0.082
"630",4643,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE = 122304",0.172
"631",4644,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX = 128849",0.181
"632",4645,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","IMIDACLOPRID = 129099",0.5
"633",4647,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","MALATHION = 57701",1.799
"634",4648,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE = 121027",0.176
"635",4649,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NALED = 34401",0.891
"636",4651,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. = 25007",6.34
"637",4652,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",0.073
"638",4655,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","PYRETHRINS = 69001",0.054
"639",4657,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINETORAM = 110007",0.069
"640",4658,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINOSAD = 110003",0.091
"641",4659,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPIROMESIFEN = 24875",0.25
"642",4662,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","THIAMETHOXAM = 60109",0.06
"643",4669,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CHLOROPICRIN = 81501",236.901
"644",4670,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," OTHER","DICHLOROPROPENE = 29001",83.195
"645",4671,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," OTHER","FLUTRIAFOL = 128940",0.113
"646",4679,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE = 55809",0.226
"647",4680,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","FERTILIZER",NA,"NITROGEN",18
"648",4681,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","FERTILIZER",NA,"PHOSPHATE",15
"649",4682,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","FERTILIZER",NA,"POTASH",24
"650",4683,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / APPLICATION","FERTILIZER",NA,"SULFUR",9
"651",4684,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",0.298
"652",4691,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",0.565
"653",4692,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",6.452
"654",4695,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",0.026
"655",4696,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",0.461
"656",4698,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FENHEXAMID = 90209",1.005
"657",4699,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",0.307
"658",4700,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUOPYRAM = 80302",0.143
"659",4701,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD = 138009",0.217
"660",4705,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MEFENOXAM = 113502",0.711
"661",4706,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL = 128857",0.167
"662",4707,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD = 90112",0.402
"663",4708,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT = 230000",0.05
"664",4709,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. = 73508",3.52
"665",4710,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PROPICONAZOLE = 122101",0.221
"666",4711,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",0.305
"667",4712,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRIMETHANIL = 288201",0.762
"668",4713,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","QUINOLINE = 55459",0.113
"669",4715,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","SULFUR = 77501",12.88
"670",4716,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TETRACONAZOLE = 120603",0.055
"671",4717,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",0.827
"672",4718,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIRAM = 79801",4.285
"673",4719,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN = 129112",0.148
"674",4720,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE = 128879",0.396
"675",4721,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","FLUMIOXAZIN = 129034",0.105
"676",4725,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","OXYFLUORFEN = 111601",0.355
"677",4726,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","PENDIMETHALIN = 108501",1.944
"678",4728,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ABAMECTIN = 122804",0.027
"679",4729,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACEQUINOCYL = 6329",0.364
"680",4730,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","ACETAMIPRID = 99050",0.165
"681",4731,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","AZADIRACHTIN = 121701",0.06
"682",4732,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENAZATE = 586",0.645
"683",4733,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","BIFENTHRIN = 128825",0.163
"684",4741,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE = 90100",0.084
"685",4745,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN= 138831",0.24
"686",4750,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FENPROPATHRIN = 127901",0.397
"687",4751,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FENPYROXIMATE = 129131",0.128
"688",4752,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FLONICAMID = 128016",0.105
"689",4753,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE = 122304",0.234
"690",4754,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX = 128849",0.212
"691",4755,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","IMIDACLOPRID = 129099",0.63
"692",4757,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","MALATHION = 57701",3.062
"693",4758,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE = 121027",0.214
"694",4759,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NALED = 34401",1.091
"695",4761,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. = 25007",10.762
"696",4762,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","NOVALURON = 124002",0.119
"697",4765,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","PYRETHRINS = 69001",0.137
"698",4767,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPINETORAM = 110007",0.083
"699",4768,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPINOSAD = 110003",0.104
"700",4769,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","SPIROMESIFEN = 24875",0.319
"701",4772,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," INSECTICIDE","THIAMETHOXAM = 60109",0.086
"702",4779,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," OTHER","CHLOROPICRIN = 81501",256.687
"703",4780,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," OTHER","DICHLOROPROPENE = 29001",85.17
"704",4781,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," OTHER","FLUTRIAFOL = 128940",0.129
"705",4789,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE = 55809",0.307
"706",4790,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","FERTILIZER",NA,"NITROGEN",307
"707",4791,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","FERTILIZER",NA,"PHOSPHATE",172
"708",4792,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","FERTILIZER",NA,"POTASH",315
"709",4793,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB / ACRE / YEAR","FERTILIZER",NA,"SULFUR",91
"710",4794,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",1.4
"711",4796,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482",1.5
"712",4798,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS = 6479",2.4
"713",4801,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",1.6
"714",4802,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",3.4
"715",4805,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",1.2
"716",4806,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",1.4
"717",4808,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","FENHEXAMID = 90209",1.7
"718",4809,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",1.4
"719",4810,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","FLUOPYRAM = 80302",1.2
"720",4811,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD = 138009",1.3
"721",4815,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","MEFENOXAM = 113502",1.5
"722",4816,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL = 128857",1.6
"723",4817,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD = 90112",1.3
"724",4818,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT = 230000",1.1
"725",4819,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. = 73508",1.5
"726",4820,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","PROPICONAZOLE = 122101",2
"727",4821,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN = 99100",1.8
"728",4822,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","PYRIMETHANIL = 288201",1.2
"729",4823,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","QUINOLINE = 55459",1.2
"730",4825,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","SULFUR = 77501",2.6
"731",4826,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","TETRACONAZOLE = 120603",1.5
"732",4827,2018,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","NUMBER","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL = 102001",1.3
