Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",37,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)",5,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534)",2,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",44,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",19,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",11,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",48,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",6,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",31,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",9,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",57,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",34,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",24,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",12,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",28,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",37,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",21,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",9,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",18,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",66,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",4,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",8,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",5,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SOYBEAN OIL = 31605)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",58,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",15,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",17,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",20,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",24,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",91,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",49,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",23,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",25,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",2,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",3,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)",2,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",7,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",63,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TRICHODERMA VIRENS STRAIN G-41 = 176604)", (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG",FERTILIZER,FERTILIZER: (NITROGEN),98,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG",FERTILIZER,FERTILIZER: (PHOSPHATE),49,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG",FERTILIZER,FERTILIZER: (POTASH),49,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , TREATED, MEASURED IN PCT OF AREA BEARING, AVG",FERTILIZER,FERTILIZER: (SULFUR),30,
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET , PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET, UTILIZED , PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, NOT SOLD , PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"20,000",
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, PROCESSING , PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, PROCESSING, UTILIZED , PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, UTILIZED , PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"20,480,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME , ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME , PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"24,200,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME , YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"4,740",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME, FRESH MARKET , PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME, FRESH MARKET , PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME, NOT SOLD , PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"580,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME, PROCESSING , PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME, PROCESSING , PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME, UTILIZED , PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"62,309,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, TAME, UTILIZED , PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"23,620,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES , ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,400",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES , ACRES PLANTED",TOTAL,NOT SPECIFIED,"9,400",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES , PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"307,200,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES , PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,020,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES , YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,215,
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","12,000",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)", (NA),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","146,100",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","4,100",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DODINE = 44301)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","2,700",
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUTOLANIL = 128975)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)", (D),
SURVEY,2019,YEAR,,STATE,FLORIDA,12,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, BEARING , APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)", (D),
